date,Tmean,Tmax
19831204,-1.2,2.2
19831205,-1.7,3.6
19831206,-0.8,0.7
19831207,-0.2,1.0
19831208,-0.9,0.3
19831209,0.8,1.7
19831210,0.1,4.2
19831211,-0.8,0.4
19831212,-3.2,-1.2
19831213,-3.0,-1.6
19831214,-3.1,-2.0
19831215,-4.0,-0.8
19831216,-4.6,-2.6
19831217,1.0,3.1
19831218,2.6,4.2
19831219,5.7,6.7
19831220,6.6,8.2
19831221,5.6,7.8
19831222,5.7,7.0
19831223,9.0,10.3
19831224,11.7,12.3
19831225,10.0,11.8
19831226,6.3,10.0
19831227,4.2,5.7
19831228,4.2,6.1
19831229,3.7,6.7
19831230,2.7,6.2
19831231,1.2,3.9
19840101,0.5,2.4
19840102,2.9,4.0
19840103,3.3,5.0
19840104,1.3,3.0
19840105,0.2,1.9
19840106,1.2,2.5
19840107,2.5,5.1
19840108,0.6,2.6
19840109,0.2,2.1
19840110,-0.4,0.4
19840111,0.2,1.5
19840112,2.2,4.3
19840113,4.5,7.5
19840114,5.9,9.4
19840115,1.7,4.0
19840116,4.4,5.7
19840117,3.4,6.0
19840118,0.9,2.2
19840119,-0.8,0.6
19840120,-1.9,2.1
19840121,-2.2,-0.2
19840122,-0.2,3.1
19840123,1.2,3.3
19840124,0.2,3.3
19840125,-1.6,1.0
19840126,-0.6,0.6
19840127,3.6,5.8
19840128,3.0,4.5
19840129,2.7,3.6
19840130,2.9,4.5
19840131,3.1,5.9
19840201,2.9,3.7
19840202,4.5,5.5
19840203,4.8,5.8
19840204,4.4,6.4
19840205,4.2,7.5
19840206,6.0,7.8
19840207,2.9,7.8
19840208,2.1,4.8
19840209,1.8,4.4
19840210,-0.4,1.8
19840211,3.4,5.1
19840212,-1.0,3.5
19840213,-1.2,1.6
19840214,-1.6,1.9
19840215,-1.4,1.6
19840216,-3.0,1.1
19840217,-3.4,0.9
19840218,-2.7,1.7
19840219,-4.8,-1.7
19840220,-0.4,2.7
19840221,2.8,5.6
19840222,1.6,4.8
19840223,1.9,5.2
19840224,0.8,2.3
19840225,-1.0,0.7
19840226,0.0,1.2
19840227,-0.2,0.1
19840228,0.0,0.7
19840229,1.0,3.3
19840301,0.8,5.2
19840302,-0.1,2.2
19840303,0.1,1.0
19840304,0.4,4.6
19840305,1.1,6.1
19840306,2.4,5.4
19840307,4.2,8.3
19840308,0.9,4.1
19840309,-1.2,1.6
19840310,-0.8,2.5
19840311,1.4,5.1
19840312,1.3,5.6
19840313,2.0,6.1
19840314,3.2,8.8
19840315,4.6,10.5
19840316,4.6,8.9
19840317,4.8,9.4
19840318,5.2,9.0
19840319,3.6,8.5
19840320,3.7,9.6
19840321,6.0,11.4
19840322,7.0,12.0
19840323,6.8,12.0
19840324,4.9,10.6
19840325,6.0,10.0
19840326,4.9,9.3
19840327,6.8,10.6
19840328,8.0,11.3
19840329,5.0,9.0
19840330,4.6,8.6
19840331,5.5,10.3
19840401,1.7,5.4
19840402,0.2,1.1
19840403,-0.2,1.2
19840404,0.1,2.0
19840405,1.8,4.6
19840406,1.7,4.3
19840407,4.2,5.7
19840408,5.1,7.7
19840409,5.2,7.1
19840410,4.1,7.7
19840411,6.2,10.6
19840412,5.1,8.8
19840413,7.2,11.8
19840414,11.6,17.7
19840415,13.7,19.1
19840416,6.0,13.7
19840417,5.8,10.3
19840418,7.4,11.8
19840419,9.4,13.9
19840420,13.3,17.7
19840421,16.2,20.8
19840422,17.9,22.7
19840423,16.7,22.4
19840424,14.7,19.9
19840425,13.9,19.0
19840426,15.7,21.6
19840427,9.6,15.2
19840428,8.1,14.0
19840429,7.2,11.6
19840430,8.2,12.7
19840501,11.0,15.8
19840502,9.9,12.7
19840503,9.9,12.6
19840504,13.4,17.0
19840505,12.5,15.7
19840506,14.8,19.4
19840507,4.3,15.0
19840508,6.8,10.5
19840509,7.8,11.8
19840510,7.6,10.9
19840511,7.6,11.8
19840512,6.4,8.3
19840513,6.6,8.3
19840514,8.1,9.3
19840515,11.1,15.9
19840516,11.1,17.7
19840517,10.6,15.7
19840518,15.5,19.0
19840519,12.9,21.6
19840520,13.8,17.1
19840521,9.1,13.8
19840522,11.2,16.7
19840523,11.1,15.3
19840524,9.3,10.3
19840525,10.7,14.3
19840526,11.7,16.3
19840527,10.1,14.0
19840528,7.9,11.2
19840529,8.6,11.5
19840530,8.8,9.5
19840531,11.8,14.8
19840601,13.5,18.8
19840602,14.3,19.3
19840603,12.8,18.9
19840604,9.4,11.4
19840605,10.2,14.0
19840606,10.0,15.3
19840607,10.8,15.8
19840608,12.6,16.9
19840609,11.2,16.0
19840610,15.8,21.2
19840611,15.7,20.8
19840612,15.4,20.4
19840613,17.5,22.5
19840614,17.2,22.5
19840615,12.8,16.0
19840616,14.5,18.3
19840617,16.0,20.8
19840618,19.0,23.0
19840619,20.5,24.8
19840620,20.7,26.2
19840621,17.6,22.5
19840622,17.6,21.3
19840623,14.1,17.7
19840624,11.0,16.2
19840625,13.0,14.6
19840626,16.1,20.3
19840627,18.7,23.9
19840628,14.5,20.6
19840629,10.8,14.3
19840630,12.2,17.6
19840701,15.7,21.6
19840702,14.7,19.7
19840703,10.3,13.6
19840704,12.0,14.6
19840705,14.7,19.1
19840706,17.6,23.2
19840707,19.0,24.6
19840708,21.6,27.8
19840709,24.7,30.2
19840710,25.1,30.6
19840711,23.5,32.6
19840712,17.4,21.7
19840713,15.7,18.9
19840714,15.6,17.7
19840715,12.6,17.9
19840716,13.0,17.0
19840717,13.0,15.6
19840718,15.6,19.6
19840719,15.6,18.5
19840720,15.4,20.2
19840721,16.6,22.6
19840722,18.3,24.0
19840723,17.3,21.2
19840724,19.4,24.4
19840725,16.6,21.5
19840726,14.8,17.3
19840727,15.9,19.3
19840728,15.6,17.4
19840729,21.8,26.7
19840730,25.2,30.6
19840731,23.1,28.6
19840801,16.4,22.3
19840802,20.2,24.5
19840803,19.7,28.4
19840804,19.2,22.6
19840805,15.5,20.6
19840806,15.4,19.1
19840807,16.3,20.9
19840808,15.5,18.9
19840809,16.8,20.0
19840810,17.0,18.7
19840811,14.6,16.7
19840812,15.3,17.7
19840813,18.7,22.6
19840814,17.7,22.8
19840815,18.8,24.2
19840816,19.2,24.0
19840817,19.9,24.3
19840818,19.2,24.5
19840819,19.6,24.7
19840820,19.9,25.4
19840821,20.9,26.6
19840822,21.8,27.3
19840823,23.0,28.6
19840824,15.8,22.5
19840825,16.8,20.9
19840826,16.6,20.7
19840827,16.9,22.2
19840828,18.8,24.9
19840829,17.3,23.6
19840830,17.0,22.4
19840831,16.3,19.9
19840901,19.6,25.3
19840902,20.8,27.4
19840903,18.9,22.3
19840904,15.7,18.6
19840905,11.5,15.0
19840906,9.8,13.7
19840907,8.4,8.9
19840908,10.3,11.7
19840909,11.6,13.6
19840910,11.7,14.4
19840911,12.7,14.6
19840912,14.4,17.0
19840913,16.3,21.0
19840914,15.4,20.8
19840915,14.2,17.7
19840916,14.0,15.7
19840917,13.3,15.2
19840918,14.0,16.2
19840919,12.5,15.5
19840920,13.1,16.1
19840921,10.8,14.4
19840922,8.6,10.5
19840923,9.6,12.7
19840924,8.3,10.0
19840925,8.8,9.9
19840926,8.4,10.2
19840927,9.6,12.8
19840928,12.5,17.4
19840929,15.6,19.9
19840930,14.1,17.2
19841001,14.3,17.4
19841002,10.0,13.8
19841003,9.5,11.0
19841004,9.8,11.6
19841005,9.7,13.6
19841006,9.6,11.1
19841007,8.6,11.7
19841008,9.6,10.4
19841009,12.6,13.7
19841010,13.2,15.4
19841011,12.2,15.0
19841012,9.2,13.8
19841013,10.2,15.1
19841014,8.6,16.3
19841015,10.0,15.2
19841016,12.2,16.1
19841017,8.6,10.6
19841018,14.2,17.6
19841019,15.0,16.5
19841020,10.2,15.7
19841021,8.2,10.8
19841022,8.9,10.7
19841023,11.1,12.0
19841024,10.8,13.7
19841025,13.6,14.6
19841026,9.3,13.5
19841027,7.1,9.7
19841028,5.2,9.4
19841029,9.4,14.6
19841030,6.6,11.3
19841031,10.1,16.6
19841101,5.2,9.5
19841102,3.5,5.8
19841103,5.6,9.0
19841104,5.9,7.6
19841105,7.8,10.5
19841106,5.4,8.0
19841107,8.0,10.3
19841108,9.1,11.3
19841109,6.9,10.3
19841110,7.8,11.3
19841111,7.7,11.2
19841112,4.5,8.6
19841113,2.8,4.7
19841114,2.7,5.6
19841115,2.2,2.7
19841116,2.8,4.0
19841117,4.5,5.3
19841118,5.6,9.9
19841119,3.0,4.5
19841120,4.6,6.2
19841121,5.6,8.6
19841122,10.2,11.7
19841123,12.0,14.3
19841124,10.1,13.4
19841125,9.4,10.8
19841126,5.9,9.3
19841127,0.1,4.2
19841128,4.0,7.0
19841129,7.0,11.5
19841130,2.7,8.0
19841201,-0.6,2.5
19841202,2.6,4.5
19841203,4.2,5.8
19841204,2.9,6.3
19841205,2.9,4.6
19841206,5.1,7.0
19841207,5.8,6.9
19841208,3.6,5.7
19841209,3.1,6.0
19841210,2.5,5.3
19841211,3.3,7.2
19841212,2.2,5.8
19841213,-0.2,1.6
19841214,4.6,6.7
19841215,0.7,3.5
19841216,2.4,3.8
19841217,3.3,4.7
19841218,2.4,4.3
19841219,1.3,2.2
19841220,5.2,6.0
19841221,4.0,7.2
19841222,-2.5,1.6
19841223,-0.4,1.2
19841224,2.6,4.8
19841225,0.8,3.5
19841226,0.2,0.6
19841227,0.6,1.4
19841228,0.4,2.1
19841229,-1.1,0.8
19841230,-1.0,0.8
19841231,-3.7,-0.6
19850101,-0.4,0.6
19850102,-3.5,0.4
19850103,-4.2,-3.1
19850104,-9.6,-3.0
19850105,-11.8,-7.6
19850106,-12.6,-10.0
19850107,-11.9,-11.3
19850108,-13.3,-9.7
19850109,-11.8,-10.7
19850110,-9.2,-7.8
19850111,-9.2,-7.4
19850112,-10.8,-8.9
19850113,-11.1,-8.2
19850114,-10.9,-9.9
19850115,-10.2,-8.7
19850116,-8.4,-6.2
19850117,-6.6,-5.0
19850118,-4.8,-3.0
19850119,-2.8,-1.7
19850120,-1.6,-0.5
19850121,4.2,6.3
19850122,6.8,8.6
19850123,0.0,7.2
19850124,-1.6,0.0
19850125,0.2,2.2
19850126,4.2,5.9
19850127,-1.6,4.2
19850128,-0.5,1.4
19850129,2.6,4.3
19850130,6.8,10.3
19850131,7.1,8.8
19850201,8.3,8.8
19850202,7.7,9.0
19850203,3.6,6.8
19850204,1.5,6.7
19850205,4.1,8.0
19850206,6.3,7.2
19850207,1.0,6.4
19850208,-0.4,0.3
19850209,-1.3,6.3
19850210,-9.0,-5.2
19850211,-10.3,-7.2
19850212,-11.5,-8.3
19850213,-8.6,-5.8
19850214,-3.1,-0.1
19850215,-8.6,-3.0
19850216,-6.4,-1.8
19850217,-3.8,0.7
19850218,-7.7,-3.3
19850219,-7.7,-3.3
19850220,-6.0,-1.6
19850221,-1.1,3.2
19850222,-0.8,2.6
19850223,1.2,4.8
19850224,6.1,12.6
19850225,6.7,13.0
19850226,6.5,11.4
19850227,5.7,11.1
19850228,5.2,8.6
19850301,5.4,10.6
19850302,4.7,7.8
19850303,5.9,9.2
19850304,5.6,7.9
19850305,4.9,8.0
19850306,3.9,5.1
19850307,3.2,5.9
19850308,4.6,8.9
19850309,3.9,7.3
19850310,4.7,9.1
19850311,1.4,4.9
19850312,1.8,5.9
19850313,3.4,8.8
19850314,0.2,4.1
19850315,0.8,3.8
19850316,0.0,0.9
19850317,-0.3,1.7
19850318,-1.3,1.5
19850319,-2.0,-0.1
19850320,1.0,3.7
19850321,3.8,9.8
19850322,6.1,10.6
19850323,4.8,7.1
19850324,4.0,8.5
19850325,7.2,12.6
19850326,7.1,9.4
19850327,4.0,7.0
19850328,1.0,5.2
19850329,4.3,6.7
19850330,10.5,14.2
19850331,8.7,12.0
19850401,13.2,17.7
19850402,10.4,14.0
19850403,13.4,18.7
19850404,17.1,22.4
19850405,12.7,17.1
19850406,7.5,12.0
19850407,8.5,15.4
19850408,8.3,12.4
19850409,6.8,9.3
19850410,7.1,10.0
19850411,5.9,9.9
19850412,5.5,7.7
19850413,6.4,9.5
19850414,4.8,6.1
19850415,7.0,10.6
19850416,8.5,12.2
19850417,9.8,14.4
19850418,9.9,15.4
19850419,12.5,17.9
19850420,12.4,19.6
19850421,15.1,21.4
19850422,14.2,16.5
19850423,8.2,14.4
19850424,4.8,8.7
19850425,6.6,13.3
19850426,3.7,7.5
19850427,3.1,8.3
19850428,2.5,6.1
19850429,2.6,3.4
19850430,7.5,9.2
19850501,9.3,11.8
19850502,4.9,9.2
19850503,5.2,8.4
19850504,7.1,10.2
19850505,10.7,13.6
19850506,14.2,18.4
19850507,17.0,20.7
19850508,13.9,17.7
19850509,9.2,11.5
19850510,11.4,13.9
19850511,13.8,18.8
19850512,13.0,18.4
19850513,14.8,20.9
19850514,12.9,17.0
19850515,14.2,18.0
19850516,14.6,22.2
19850517,16.8,21.2
19850518,13.6,18.6
19850519,15.4,20.3
19850520,16.4,21.7
19850521,13.6,17.8
19850522,10.3,14.4
19850523,11.0,15.3
19850524,15.2,19.8
19850525,19.6,24.6
19850526,22.0,26.2
19850527,19.2,25.7
19850528,13.8,17.4
19850529,12.1,13.5
19850530,13.8,16.5
19850531,17.8,22.4
19850601,18.0,22.8
19850602,17.6,22.3
19850603,19.9,24.5
19850604,21.7,26.7
19850605,20.6,25.0
19850606,17.9,23.9
19850607,14.9,18.8
19850608,7.8,12.7
19850609,9.4,12.3
19850610,9.8,13.9
19850611,11.0,15.1
19850612,11.2,15.3
19850613,10.5,13.0
19850614,14.5,19.3
19850615,11.6,16.6
19850616,12.4,15.7
19850617,13.1,16.4
19850618,13.8,16.4
19850619,14.6,19.3
19850620,11.2,12.7
19850621,14.0,19.1
19850622,12.3,18.6
19850623,12.2,16.7
19850624,12.7,17.0
19850625,13.0,17.2
19850626,11.9,16.2
19850627,11.4,14.9
19850628,12.9,17.2
19850629,14.2,18.0
19850630,18.6,23.3
19850701,18.8,23.2
19850702,17.0,20.7
19850703,19.8,24.4
19850704,21.8,25.7
19850705,19.6,22.6
19850706,19.2,23.6
19850707,16.7,21.6
19850708,16.9,20.9
19850709,18.0,22.0
19850710,15.7,19.5
19850711,17.2,21.1
19850712,18.9,23.0
19850713,21.6,26.1
19850714,24.2,30.2
19850715,19.0,24.0
19850716,19.6,23.4
19850717,19.4,24.3
19850718,21.6,26.4
19850719,19.0,22.4
19850720,14.8,19.2
19850721,13.8,19.0
19850722,18.0,23.2
19850723,17.8,22.1
19850724,20.6,25.6
19850725,24.0,28.7
19850726,22.6,29.5
19850727,18.6,23.6
19850728,19.6,25.8
19850729,16.1,20.0
19850730,15.8,19.0
19850731,16.2,20.6
19850801,14.6,20.5
19850802,16.3,21.5
19850803,14.8,19.3
19850804,14.8,19.0
19850805,16.3,21.4
19850806,12.6,17.3
19850807,13.3,16.1
19850808,14.8,19.3
19850809,20.8,26.2
19850810,16.2,20.8
19850811,19.4,24.8
19850812,14.6,20.6
19850813,19.6,24.2
19850814,24.4,30.9
19850815,19.0,24.2
19850816,18.3,23.6
19850817,13.6,17.0
19850818,14.9,19.5
19850819,18.2,23.8
19850820,16.2,20.1
19850821,19.5,24.8
19850822,20.0,26.4
19850823,18.0,22.2
19850824,16.8,22.8
19850825,13.3,16.6
19850826,12.7,16.8
19850827,13.2,18.9
19850828,16.3,21.4
19850829,17.0,22.5
19850830,19.6,25.2
19850831,18.3,24.1
19850901,15.0,18.2
19850902,14.9,19.3
19850903,14.4,17.5
19850904,13.7,16.4
19850905,13.8,16.2
19850906,10.3,15.1
19850907,10.0,15.0
19850908,12.6,16.4
19850909,12.0,16.8
19850910,12.8,18.5
19850911,16.8,23.5
19850912,17.6,23.4
19850913,16.6,23.5
19850914,13.2,16.1
19850915,10.6,13.8
19850916,11.0,15.0
19850917,15.9,18.1
19850918,18.2,23.9
19850919,20.1,26.4
19850920,18.4,24.2
19850921,20.5,26.5
19850922,19.6,25.6
19850923,17.6,23.1
19850924,17.2,22.5
19850925,16.1,20.0
19850926,15.0,21.2
19850927,16.8,23.7
19850928,16.4,23.0
19850929,15.5,21.4
19850930,16.1,22.6
19851001,18.4,24.0
19851002,17.2,19.5
19851003,21.2,25.7
19851004,19.1,24.7
19851005,13.9,18.0
19851006,12.2,17.2
19851007,15.2,19.7
19851008,8.8,15.3
19851009,9.6,12.6
19851010,11.8,14.0
19851011,13.4,19.2
19851012,10.5,15.2
19851013,8.1,13.6
19851014,9.9,16.0
19851015,10.4,12.2
19851016,8.6,13.2
19851017,9.2,13.7
19851018,8.2,12.0
19851019,8.4,12.4
19851020,7.6,12.6
19851021,7.6,13.2
19851022,6.6,11.5
19851023,8.1,13.7
19851024,7.3,12.2
19851025,4.6,10.4
19851026,5.9,12.5
19851027,6.2,12.2
19851028,0.2,6.4
19851029,0.4,5.4
19851030,-0.1,1.5
19851031,4.0,8.6
19851101,5.2,7.9
19851102,4.4,6.6
19851103,1.6,5.0
19851104,5.8,8.7
19851105,10.2,14.8
19851106,4.2,7.7
19851107,6.6,8.2
19851108,9.2,11.2
19851109,12.3,13.3
19851110,5.3,12.2
19851111,1.2,3.2
19851112,-1.0,4.6
19851113,-0.1,2.8
19851114,-0.2,1.6
19851115,-1.4,2.5
19851116,-3.1,-1.7
19851117,-1.9,-0.7
19851118,-2.7,-0.1
19851119,-3.3,-2.4
19851120,-3.5,-2.6
19851121,-2.7,-1.4
19851122,-1.8,-1.1
19851123,-1.6,-0.8
19851124,-2.7,-2.0
19851125,-0.8,0.2
19851126,-2.5,-0.7
19851127,-3.1,-1.9
19851128,-1.1,0.4
19851129,-0.6,0.2
19851130,3.9,4.3
19851201,8.2,11.3
19851202,10.2,13.2
19851203,11.2,14.1
19851204,11.0,13.4
19851205,11.9,14.5
19851206,7.0,12.4
19851207,7.1,7.4
19851208,7.2,8.4
19851209,6.7,8.0
19851210,3.2,7.3
19851211,-0.7,2.4
19851212,-0.6,2.2
19851213,-1.6,-0.7
19851214,1.7,2.6
19851215,6.2,7.5
19851216,6.4,7.7
19851217,4.6,6.3
19851218,4.2,5.4
19851219,5.0,6.6
19851220,4.7,6.0
19851221,2.4,6.7
19851222,5.3,9.6
19851223,4.7,6.6
19851224,6.2,8.2
19851225,7.6,8.8
19851226,6.0,8.2
19851227,2.7,6.9
19851228,-1.1,0.6
19851229,-3.0,-0.9
19851230,-4.5,-1.9
19851231,-8.7,-4.6
19860101,-5.4,-2.8
19860102,2.9,3.9
19860103,4.5,8.0
19860104,-1.5,4.0
19860105,0.4,2.3
19860106,0.3,1.4
19860107,-1.7,0.3
19860108,-1.6,-0.6
19860109,-2.4,-1.4
19860110,0.5,1.7
19860111,3.7,5.0
19860112,2.0,3.4
19860113,5.9,7.5
19860114,5.8,9.0
19860115,2.6,4.4
19860116,0.7,2.6
19860117,-0.6,0.3
19860118,2.2,4.5
19860119,6.8,8.5
19860120,2.8,6.2
19860121,3.4,5.3
19860122,3.9,5.5
19860123,4.8,7.9
19860124,0.2,4.2
19860125,-0.4,1.4
19860126,-1.8,0.6
19860127,-4.4,-2.3
19860128,-1.4,1.2
19860129,-1.5,0.9
19860130,-0.4,2.1
19860131,1.3,3.4
19860201,0.3,3.0
19860202,0.8,2.0
19860203,1.6,2.2
19860204,-1.1,1.4
19860205,-2.8,-0.6
19860206,-2.9,-1.4
19860207,-6.0,-3.4
19860208,-9.8,-6.2
19860209,-12.5,-9.6
19860210,-6.8,-5.1
19860211,-3.8,-1.1
19860212,-4.8,-2.4
19860213,-6.0,-2.7
19860214,-6.1,-3.6
19860215,-4.1,-0.8
19860216,-3.6,0.5
19860217,-3.0,-1.4
19860218,-6.0,-2.6
19860219,-5.8,-2.0
19860220,-5.6,-3.6
19860221,-6.6,-3.9
19860222,-7.3,-3.8
19860223,-5.0,-2.3
19860224,-5.2,-1.0
19860225,-6.8,-3.0
19860226,-7.6,-3.0
19860227,-5.3,-1.6
19860228,-3.0,-1.4
19860301,-1.3,2.4
19860302,-1.8,1.8
19860303,-2.0,2.1
19860304,-2.1,-0.5
19860305,3.4,4.4
19860306,4.0,6.1
19860307,1.8,6.6
19860308,2.2,5.9
19860309,2.6,5.1
19860310,2.3,6.4
19860311,2.8,5.8
19860312,2.8,4.0
19860313,2.3,3.4
19860314,3.4,7.1
19860315,4.6,8.4
19860316,7.0,13.0
19860317,9.8,15.4
19860318,9.9,14.6
19860319,7.4,12.4
19860320,5.8,9.1
19860321,4.0,7.3
19860322,4.8,8.6
19860323,5.8,8.8
19860324,4.5,12.0
19860325,2.5,7.0
19860326,2.6,7.2
19860327,9.0,12.0
19860328,7.7,11.3
19860329,5.8,9.6
19860330,4.4,6.2
19860331,8.2,12.0
19860401,5.7,10.5
19860402,6.3,11.3
19860403,4.2,6.2
19860404,2.8,5.6
19860405,2.0,5.8
19860406,3.8,5.2
19860407,10.4,15.1
19860408,10.0,15.0
19860409,6.8,10.2
19860410,1.0,5.3
19860411,-1.6,1.5
19860412,-1.2,2.7
19860413,1.9,6.8
19860414,4.6,8.4
19860415,8.6,14.6
19860416,7.4,12.4
19860417,6.6,13.6
19860418,4.4,7.9
19860419,4.4,7.8
19860420,5.2,6.5
19860421,8.4,13.2
19860422,4.3,8.8
19860423,7.4,11.3
19860424,9.2,13.4
19860425,11.0,14.6
19860426,10.9,17.6
19860427,8.3,11.0
19860428,11.2,14.0
19860429,12.1,16.1
19860430,10.6,13.7
19860501,15.2,21.0
19860502,17.0,23.4
19860503,14.8,21.8
19860504,14.3,18.6
19860505,14.8,19.8
19860506,15.6,21.5
19860507,9.7,14.7
19860508,9.8,13.6
19860509,11.0,14.0
19860510,14.5,17.2
19860511,13.8,16.5
19860512,16.6,21.6
19860513,15.2,20.5
19860514,12.0,16.0
19860515,9.8,14.2
19860516,11.7,16.2
19860517,16.2,19.8
19860518,16.7,21.0
19860519,15.6,17.1
19860520,19.4,23.8
19860521,16.2,20.4
19860522,15.1,18.6
19860523,18.9,23.5
19860524,12.5,19.2
19860525,15.6,20.7
19860526,20.3,26.0
19860527,17.4,22.0
19860528,10.1,16.8
19860529,10.2,15.2
19860530,7.8,13.4
19860531,9.8,14.9
19860601,10.7,16.2
19860602,11.7,16.3
19860603,13.4,17.7
19860604,8.4,14.4
19860605,8.9,14.2
19860606,7.5,8.8
19860607,8.6,10.8
19860608,11.7,14.7
19860609,17.5,21.2
19860610,19.4,25.0
19860611,11.1,19.3
19860612,12.3,14.6
19860613,14.2,17.8
19860614,18.7,22.4
19860615,22.2,26.8
19860616,20.6,28.5
19860617,19.4,24.3
19860618,18.6,22.4
19860619,22.0,26.8
19860620,22.0,26.7
19860621,22.2,26.2
19860622,23.4,28.0
19860623,20.0,28.3
19860624,16.2,20.3
19860625,19.6,24.6
19860626,21.5,26.3
19860627,23.0,28.4
19860628,24.0,29.6
19860629,22.9,28.4
19860630,20.8,25.5
19860701,21.8,26.7
19860702,23.0,28.0
19860703,20.0,25.2
19860704,19.6,24.2
19860705,21.4,25.2
19860706,15.9,21.7
19860707,14.0,17.4
19860708,12.9,18.1
19860709,14.5,19.8
19860710,14.1,17.6
19860711,12.2,14.7
19860712,14.7,19.5
19860713,13.2,17.8
19860714,15.8,20.6
19860715,17.9,23.4
19860716,21.2,25.2
19860717,21.6,27.3
19860718,16.4,21.1
19860719,14.9,19.0
19860720,17.4,22.0
19860721,18.6,22.7
19860722,20.8,26.0
19860723,15.3,21.2
19860724,12.7,16.6
19860725,14.4,19.6
19860726,17.8,21.1
19860727,19.2,23.5
19860728,22.8,27.8
19860729,21.8,27.2
19860730,20.6,25.4
19860731,20.8,26.2
19860801,19.3,23.6
19860802,22.8,29.1
19860803,27.4,33.3
19860804,19.3,27.8
19860805,16.0,21.2
19860806,20.7,26.4
19860807,17.6,25.0
19860808,16.5,22.0
19860809,20.1,25.8
19860810,19.0,24.8
19860811,20.0,26.8
19860812,15.8,19.4
19860813,17.8,22.5
19860814,19.4,24.6
19860815,18.7,25.5
19860816,18.0,23.6
19860817,19.0,24.5
19860818,17.0,23.5
19860819,14.5,18.2
19860820,13.4,18.2
19860821,15.2,19.1
19860822,15.8,18.7
19860823,14.2,17.9
19860824,12.4,14.7
19860825,13.6,17.8
19860826,16.8,21.6
19860827,10.8,15.3
19860828,11.0,15.3
19860829,10.0,14.7
19860830,9.7,14.1
19860831,11.0,14.8
19860901,9.2,14.0
19860902,13.6,15.6
19860903,12.4,17.7
19860904,10.5,14.8
19860905,12.9,19.6
19860906,14.4,20.5
19860907,12.6,17.4
19860908,12.5,18.3
19860909,12.0,16.3
19860910,12.3,17.5
19860911,13.6,18.7
19860912,11.3,14.2
19860913,13.2,14.7
19860914,17.7,21.0
19860915,18.4,23.6
19860916,10.5,18.0
19860917,10.5,12.1
19860918,8.5,11.5
19860919,10.1,15.0
19860920,11.6,17.7
19860921,12.0,20.0
19860922,11.6,18.5
19860923,12.6,19.3
19860924,14.4,18.3
19860925,10.4,15.8
19860926,10.4,16.5
19860927,11.6,18.9
19860928,13.0,19.0
19860929,13.7,19.5
19860930,14.3,18.8
19861001,13.9,19.8
19861002,15.3,22.0
19861003,15.4,21.8
19861004,13.7,21.3
19861005,15.4,22.2
19861006,13.7,18.0
19861007,12.4,16.0
19861008,12.6,17.3
19861009,12.4,18.0
19861010,10.6,16.5
19861011,12.7,18.0
19861012,10.5,13.6
19861013,11.3,14.7
19861014,15.7,21.7
19861015,15.4,20.6
19861016,14.1,19.2
19861017,12.9,17.8
19861018,9.1,11.4
19861019,9.0,12.0
19861020,9.7,13.2
19861021,8.7,11.3
19861022,12.6,14.2
19861023,6.0,11.8
19861024,6.1,9.5
19861025,8.4,11.1
19861026,7.0,9.4
19861027,5.0,10.4
19861028,7.4,9.4
19861029,6.8,11.3
19861030,4.3,12.1
19861031,6.4,7.6
19861101,9.6,10.9
19861102,4.8,10.4
19861103,2.6,7.4
19861104,3.2,6.4
19861105,3.3,4.9
19861106,5.9,7.3
19861107,4.3,8.2
19861108,5.3,8.4
19861109,3.2,7.6
19861110,8.8,13.2
19861111,11.0,15.2
19861112,10.1,14.0
19861113,10.4,15.4
19861114,10.0,13.0
19861115,11.6,15.2
19861116,12.4,15.6
19861117,9.2,12.3
19861118,7.5,9.2
19861119,8.7,9.7
19861120,5.5,9.6
19861121,4.2,7.5
19861122,8.0,9.8
19861123,4.2,8.2
19861124,6.0,7.2
19861125,8.7,10.3
19861126,6.6,10.3
19861127,3.7,6.1
19861128,1.1,5.2
19861129,0.0,4.2
19861130,-2.9,-1.0
19861201,-1.0,2.6
19861202,3.2,4.7
19861203,4.0,6.4
19861204,4.2,7.7
19861205,4.8,8.8
19861206,6.8,8.6
19861207,7.7,8.8
19861208,9.4,13.6
19861209,7.2,10.2
19861210,3.2,6.6
19861211,1.2,5.0
19861212,1.3,1.7
19861213,2.4,4.2
19861214,2.9,5.2
19861215,2.1,3.5
19861216,3.0,7.0
19861217,3.8,4.6
19861218,8.2,10.3
19861219,2.4,10.7
19861220,1.5,2.5
19861221,0.4,1.7
19861222,-2.3,0.2
19861223,-3.8,-0.8
19861224,-3.6,-2.1
19861225,-3.5,-2.0
19861226,0.5,2.0
19861227,1.1,2.2
19861228,2.8,3.5
19861229,7.4,8.0
19861230,6.7,8.3
19861231,7.1,8.1
19870101,9.0,10.6
19870102,4.0,10.6
19870103,-0.9,3.9
19870104,-0.2,1.0
19870105,2.4,4.1
19870106,1.3,3.7
19870107,-4.9,0.4
19870108,-5.5,-3.6
19870109,-4.9,-3.5
19870110,-5.4,-2.4
19870111,-13.2,-6.8
19870112,-15.5,-12.5
19870113,-11.7,-10.0
19870114,-9.2,-7.2
19870115,-12.0,-8.3
19870116,-9.6,-8.6
19870117,-7.5,-6.8
19870118,-6.8,-5.7
19870119,-6.1,-5.6
